id,time,y,censored,split,color,filter
171,67.441,0.2656,0,All,#4682B4,0
171,68.8435,0.2646,0,All,#4682B4,0
171,73.396,0.324,0,All,#4682B4,0
171,76.4305,0.3542,0,All,#4682B4,0
171,78.0027,0.404,0,All,#4682B4,0
171,82.926,0.4728,0,All,#4682B4,0
172,63.1234,0.1409,0,All,#4682B4,0
172,63.4718,0.1068,0,All,#4682B4,0
172,65.8626,0.1688,0,All,#4682B4,0
172,66.1189,0.1608,0,All,#4682B4,0
172,67.8109,0.2253,0,All,#4682B4,0
172,70.8281,0.3112,0,All,#4682B4,0
172,71.1087,0.2994,0,All,#4682B4,0
172,73.358,0.3807,0,All,#4682B4,0
173,66.1808,0.2979,0,All,#4682B4,0
173,66.5486,0.338,0,All,#4682B4,0
173,67.1809,0.3709,0,All,#4682B4,0
173,69.5148,0.5818,0,All,#4682B4,0
173,72.7794,0.771,0,All,#4682B4,0
173,72.809,0.7938,0,All,#4682B4,0
173,76.9544,0.9349,0,All,#4682B4,0
174,50.879,0.0779,0,All,#4682B4,0
174,54.517,0.1101,0,All,#4682B4,0
174,55.8733,0.1231,0,All,#4682B4,0
174,58.1486,0.1377,0,All,#4682B4,0
174,61.1018,0.1646,0,All,#4682B4,0
174,64.0717,0.203,0,All,#4682B4,0
174,72.0895,0.3006,0,All,#4682B4,0
174,74.5535,0.3406,0,All,#4682B4,0
174,77.5768,0.3756,0,All,#4682B4,0
175,51.1781,0.052,0,All,#4682B4,0
175,55.0188,0.0767,0,All,#4682B4,0
175,59.5431,0.1286,0,All,#4682B4,0
175,65.3359,0.207,0,All,#4682B4,0
175,69.2616,0.2997,0,All,#4682B4,0
175,74.3011,0.4079,0,All,#4682B4,0
175,75.6499,0.4514,0,All,#4682B4,0
175,76.1175,0.461,0,All,#4682B4,0
175,89.7762,0.7877,0,All,#4682B4,0
176,63.5891,0.2372,0,All,#4682B4,0
176,64.0778,0.2753,0,All,#4682B4,0
176,65.552,0.3077,0,All,#4682B4,0
176,68.885,0.4707,0,All,#4682B4,0
176,69.2856,0.4709,0,All,#4682B4,0
176,74.0595,0.6937,0,All,#4682B4,0
177,55.1832,-0.0084,0,All,#4682B4,0
177,59.8944,0.0089,0,All,#4682B4,0
177,61.6495,0.0085,0,All,#4682B4,0
177,67.5377,0.0008,0,All,#4682B4,0
177,67.6358,0.0185,0,All,#4682B4,0
178,59.1256,0.0081,0,All,#4682B4,0
178,64.0829,0.0021,0,All,#4682B4,0
178,85.5217,0.4937,0,All,#4682B4,0
178,85.7092,0.4898,0,All,#4682B4,0
178,87.6891,0.5799,0,All,#4682B4,0
179,55.7778,0.0324,0,All,#4682B4,0
179,62.6241,0.1292,0,All,#4682B4,0
179,65.1452,0.2227,0,All,#4682B4,0
179,76.5347,0.7794,0,All,#4682B4,0
179,81.6849,0.9211,0,All,#4682B4,0
179,85.5876,0.9802,0,All,#4682B4,0
179,90.6792,0.9892,0,All,#4682B4,0
180,48.7092,0.0237,0,All,#4682B4,0
180,54.7228,0.1009,0,All,#4682B4,0
180,57.2347,0.1432,0,All,#4682B4,0
180,58.1215,0.1691,0,All,#4682B4,0
180,58.5143,0.1669,0,All,#4682B4,0
180,60.974,0.2728,0,All,#4682B4,0
180,61.5555,0.2721,0,All,#4682B4,0
180,63.062,0.3269,0,All,#4682B4,0
180,67.2185,0.4875,0,All,#4682B4,0
181,61.0788,0.0125,0,All,#4682B4,0
181,61.3561,0.0006,0,All,#4682B4,0
181,68.5444,0.0947,0,All,#4682B4,0
181,75.0887,0.5893,0,All,#4682B4,0
181,78.2594,0.8346,0,All,#4682B4,0
181,78.7911,0.869,0,All,#4682B4,0
182,56.5295,0.1837,0,All,#4682B4,0
182,58.5375,0.1983,0,All,#4682B4,0
182,63.3366,0.2511,0,All,#4682B4,0
182,64.0165,0.2541,0,All,#4682B4,0
182,69.2152,0.3313,0,All,#4682B4,0
182,69.2546,0.3228,0,All,#4682B4,0
182,71.9262,0.3785,0,All,#4682B4,0
182,73.6141,0.3992,0,All,#4682B4,0
183,62.16,0.1171,0,All,#4682B4,0
183,70.8306,0.2809,0,All,#4682B4,0
183,71.2795,0.2803,0,All,#4682B4,0
183,74.7127,0.3792,0,All,#4682B4,0
183,75.7908,0.4268,0,All,#4682B4,0
184,56.9906,0.0493,0,All,#4682B4,0
184,58.8526,0.0415,0,All,#4682B4,0
184,63.3456,0.1047,0,All,#4682B4,0
184,65.2347,0.1556,0,All,#4682B4,0
184,69.7042,0.2978,0,All,#4682B4,0
184,76.047,0.5621,0,All,#4682B4,0
184,78.374,0.6572,0,All,#4682B4,0
184,83.9059,0.8331,0,All,#4682B4,0
185,63.9841,0.0125,0,All,#4682B4,0
185,66.9899,0.0459,0,All,#4682B4,0
185,67.4091,0.053,0,All,#4682B4,0
185,71.8339,0.1813,0,All,#4682B4,0
185,75.371,0.3772,0,All,#4682B4,0
185,75.7145,0.4274,0,All,#4682B4,0
185,79.3022,0.7009,0,All,#4682B4,0
185,80.3582,0.7757,0,All,#4682B4,0
186,55.2042,0.0167,0,All,#4682B4,0
186,57.4192,0.0236,0,All,#4682B4,0
186,57.5007,0.0328,0,All,#4682B4,0
186,59.3098,0.0437,0,All,#4682B4,0
186,60.3771,0.0623,0,All,#4682B4,0
186,70.3915,0.3054,0,All,#4682B4,0
186,71.1207,0.3353,0,All,#4682B4,0
186,71.1366,0.3258,0,All,#4682B4,0
186,74.9519,0.5145,0,All,#4682B4,0
187,65.0137,0.5899,0,All,#4682B4,0
187,68.1413,0.8858,0,All,#4682B4,0
187,70.9675,0.9839,0,All,#4682B4,0
187,71.1763,0.9732,0,All,#4682B4,0
187,71.8587,0.999,0,All,#4682B4,0
187,72.1459,0.9837,0,All,#4682B4,0
187,75.6768,1.001,0,All,#4682B4,0
188,57.3009,0.014,0,All,#4682B4,0
188,66.1499,0.0743,0,All,#4682B4,0
188,67.9665,0.0669,0,All,#4682B4,0
188,78.2578,0.4282,0,All,#4682B4,0
188,83.056,0.6621,0,All,#4682B4,0
189,65.4887,0.1866,0,All,#4682B4,0
189,66.0985,0.211,0,All,#4682B4,0
189,67.0668,0.2283,0,All,#4682B4,0
189,70.4921,0.2639,0,All,#4682B4,0
189,70.9499,0.2697,0,All,#4682B4,0
189,74.5402,0.3489,0,All,#4682B4,0
189,75.0092,0.3641,0,All,#4682B4,0
190,70.5169,0.209,0,All,#4682B4,0
190,72.3179,0.3574,0,All,#4682B4,0
190,74.5064,0.5661,0,All,#4682B4,0
190,76.4926,0.7524,0,All,#4682B4,0
190,76.8443,0.8052,0,All,#4682B4,0
190,77.1857,0.8123,0,All,#4682B4,0
190,81.9643,0.9798,0,All,#4682B4,0
191,51.5886,0.0307,0,All,#4682B4,0
191,61.8786,0.0963,0,All,#4682B4,0
191,68.1952,0.2008,0,All,#4682B4,0
191,69.7053,0.2539,0,All,#4682B4,0
191,72.0282,0.3441,0,All,#4682B4,0
191,73.8647,0.3652,0,All,#4682B4,0
191,75.4382,0.4349,0,All,#4682B4,0
191,82.5286,0.7069,0,All,#4682B4,0
192,60.7933,0.3871,0,All,#4682B4,0
192,61.3318,0.4182,0,All,#4682B4,0
192,61.4635,0.4353,0,All,#4682B4,0
192,62.9885,0.5266,0,All,#4682B4,0
192,65.6262,0.6745,0,All,#4682B4,0
192,76.8564,0.9853,0,All,#4682B4,0
192,78.0959,0.9946,0,All,#4682B4,0
192,84.7984,0.9856,0,All,#4682B4,0
193,62.572,0.0523,0,All,#4682B4,0
193,67.8129,0.0516,0,All,#4682B4,0
193,71.1228,0.0838,0,All,#4682B4,0
193,72.4364,0.1032,0,All,#4682B4,0
193,74.6558,0.1213,0,All,#4682B4,0
193,76.4404,0.1259,0,All,#4682B4,0
193,76.948,0.135,0,All,#4682B4,0
193,77.5088,0.1503,0,All,#4682B4,0
193,84.8809,0.2525,0,All,#4682B4,0
194,66.4909,0.2263,0,All,#4682B4,0
194,68.2995,0.3142,0,All,#4682B4,0
194,70.6948,0.4432,0,All,#4682B4,0
194,71.2376,0.4674,0,All,#4682B4,0
194,72.0753,0.5308,0,All,#4682B4,0
194,73.1836,0.5895,0,All,#4682B4,0
194,73.1848,0.5839,0,All,#4682B4,0
194,74.2304,0.6446,0,All,#4682B4,0
194,74.8038,0.6758,0,All,#4682B4,0
195,50.3841,0.0291,0,All,#4682B4,0
195,56.2444,0.0584,0,All,#4682B4,0
195,63.3864,0.1745,0,All,#4682B4,0
195,71.1737,0.4595,0,All,#4682B4,0
195,73.346,0.5643,0,All,#4682B4,0
195,81.468,0.8481,0,All,#4682B4,0
195,83.2667,0.8752,0,All,#4682B4,0
196,56.3796,0.0532,0,All,#4682B4,0
196,70.8059,0.5982,0,All,#4682B4,0
196,72.7868,0.7067,0,All,#4682B4,0
196,79.7757,0.9196,0,All,#4682B4,0
196,81.0916,0.9415,0,All,#4682B4,0
196,84.4484,0.9745,0,All,#4682B4,0
196,84.8284,0.9867,0,All,#4682B4,0
197,66.0991,0.0686,0,All,#4682B4,0
197,67.4483,0.1057,0,All,#4682B4,0
197,67.8147,0.1126,0,All,#4682B4,0
197,68.1026,0.129,0,All,#4682B4,0
197,71.686,0.2593,0,All,#4682B4,0
197,72.3009,0.3101,0,All,#4682B4,0
197,72.4651,0.309,0,All,#4682B4,0
198,47.1695,0.0018,0,All,#4682B4,0
198,50.6527,-0.0028,0,All,#4682B4,0
198,52.5642,-0.0031,0,All,#4682B4,0
198,56.5125,-0.0037,0,All,#4682B4,0
198,65.05,0.0076,0,All,#4682B4,0
198,69.5219,0.05,0,All,#4682B4,0
198,79.4597,0.9642,0,All,#4682B4,0
199,60.841,0.1181,0,All,#4682B4,0
199,61.5702,0.1636,0,All,#4682B4,0
199,63.5029,0.2302,0,All,#4682B4,0
199,70.3619,0.5999,0,All,#4682B4,0
199,73.3937,0.7636,0,All,#4682B4,0
199,73.623,0.7636,0,All,#4682B4,0
199,75.1121,0.8216,0,All,#4682B4,0
199,76.0016,0.8524,0,All,#4682B4,0
200,63.8456,0.2311,0,All,#4682B4,0
200,68.4156,0.3349,0,All,#4682B4,0
200,71.8237,0.4357,0,All,#4682B4,0
200,74.6269,0.5079,0,All,#4682B4,0
200,79.7222,0.6454,0,All,#4682B4,0
200,79.883,0.6471,0,All,#4682B4,0
200,83.2226,0.746,0,All,#4682B4,0
201,48.0215,0.0112,0,All,#4682B4,0
201,49.697,0.029,0,All,#4682B4,0
201,54.4141,0.0402,0,All,#4682B4,0
201,57.8768,0.0344,0,All,#4682B4,0
201,63.0392,0.0781,0,All,#4682B4,0
201,69.0919,0.1129,0,All,#4682B4,0
201,70.4265,0.1216,0,All,#4682B4,0
201,81.8795,0.3096,0,All,#4682B4,0
201,85.5004,0.3927,0,All,#4682B4,0
202,61.7026,0.1867,0,All,#4682B4,0
202,65.9709,0.2145,0,All,#4682B4,0
202,66.1321,0.2132,0,All,#4682B4,0
202,68.0882,0.2331,0,All,#4682B4,0
202,78.5207,0.3814,0,All,#4682B4,0
202,78.7988,0.4102,0,All,#4682B4,0
202,79.5923,0.415,0,All,#4682B4,0
202,80.0275,0.4162,0,All,#4682B4,0
202,82.1292,0.4538,0,All,#4682B4,0
203,58.0084,0.1559,0,All,#4682B4,0
203,61.2173,0.2,0,All,#4682B4,0
203,61.5428,0.218,0,All,#4682B4,0
203,64.3301,0.2527,0,All,#4682B4,0
203,68.953,0.3694,0,All,#4682B4,0
203,69.04,0.3739,0,All,#4682B4,0
203,71.2407,0.434,0,All,#4682B4,0
203,75.0444,0.5341,0,All,#4682B4,0
203,81.8576,0.7348,0,All,#4682B4,0
204,62.4261,0.2344,0,All,#4682B4,0
204,63.7104,0.2455,0,All,#4682B4,0
204,66.0749,0.3089,0,All,#4682B4,0
204,66.9995,0.352,0,All,#4682B4,0
204,71.9386,0.4793,0,All,#4682B4,0
204,71.9759,0.48,0,All,#4682B4,0
204,73.2085,0.527,0,All,#4682B4,0
204,74.0102,0.5489,0,All,#4682B4,0
205,59.4634,0.0053,0,All,#4682B4,0
205,61.9155,0.0044,0,All,#4682B4,0
205,70.0682,0.2648,0,All,#4682B4,0
205,71.627,0.4196,0,All,#4682B4,0
205,76.3643,0.8834,0,All,#4682B4,0
206,57.2791,0.0014,0,All,#4682B4,0
206,61.9931,0.0082,0,All,#4682B4,0
206,65.3227,0.0191,0,All,#4682B4,0
206,68.1657,0.0253,0,All,#4682B4,0
206,79.6677,0.3598,0,All,#4682B4,0
206,85.8236,0.7295,0,All,#4682B4,0
207,67.7843,0.1207,0,All,#4682B4,0
207,68.5468,0.1474,0,All,#4682B4,0
207,75.6146,0.2792,0,All,#4682B4,0
207,79.6107,0.4124,0,All,#4682B4,0
207,80.694,0.4538,0,All,#4682B4,0
208,65.3777,0.0068,0,All,#4682B4,0
208,65.7831,0.0268,0,All,#4682B4,0
208,67.1995,0.0209,0,All,#4682B4,0
208,69.0848,0.0335,0,All,#4682B4,0
208,70.5961,0.0483,0,All,#4682B4,0
208,70.8485,0.0566,0,All,#4682B4,0
208,72.4562,0.0702,0,All,#4682B4,0
208,72.8683,0.0964,0,All,#4682B4,0
208,73.4137,0.0833,0,All,#4682B4,0
209,58.0278,0.0023,0,All,#4682B4,0
209,59.8204,0.0236,0,All,#4682B4,0
209,70.3952,0.1031,0,All,#4682B4,0
209,83.4056,0.7304,0,All,#4682B4,0
209,83.4449,0.7515,0,All,#4682B4,0
209,85.9319,0.85,0,All,#4682B4,0
210,58.5264,0.1938,0,All,#4682B4,0
210,64.927,0.2772,0,All,#4682B4,0
210,67.8049,0.3395,0,All,#4682B4,0
210,69.9343,0.3841,0,All,#4682B4,0
210,74.7355,0.475,0,All,#4682B4,0
210,75.004,0.4808,0,All,#4682B4,0
210,80.0553,0.6074,0,All,#4682B4,0
211,62.8659,0.158,0,All,#4682B4,0
211,70.741,0.277,0,All,#4682B4,0
211,81.3221,0.5496,0,All,#4682B4,0
211,85.0453,0.6241,0,All,#4682B4,0
211,85.1425,0.6201,0,All,#4682B4,0
212,66.4528,0.506,0,All,#4682B4,0
212,76.1487,0.9278,0,All,#4682B4,0
212,76.9651,0.9605,0,All,#4682B4,0
212,81.2991,0.9683,0,All,#4682B4,0
212,84.1474,1.0006,0,All,#4682B4,0
212,84.6018,1.0028,0,All,#4682B4,0
213,46.7186,-0.0092,0,All,#4682B4,0
213,53.4906,0.0139,0,All,#4682B4,0
213,59.641,0.0104,0,All,#4682B4,0
213,61.6465,0.0266,0,All,#4682B4,0
213,66.3018,0.0627,0,All,#4682B4,0
213,73.5039,0.1773,0,All,#4682B4,0
213,73.5487,0.1526,0,All,#4682B4,0
213,85.7697,0.5885,0,All,#4682B4,0
214,54.3178,0.0078,0,All,#4682B4,0
214,58.2801,0.0048,0,All,#4682B4,0
214,71.4428,0.0361,0,All,#4682B4,0
214,72.0168,0.0417,0,All,#4682B4,0
214,81.4392,0.4961,0,All,#4682B4,0
214,81.7503,0.5377,0,All,#4682B4,0
214,85.7553,0.7991,0,All,#4682B4,0
215,61.4564,0.2082,0,All,#4682B4,0
215,62.196,0.2536,0,All,#4682B4,0
215,65.4842,0.5367,0,All,#4682B4,0
215,66.0889,0.5827,0,All,#4682B4,0
215,66.3355,0.6064,0,All,#4682B4,0
215,76.3062,0.9879,0,All,#4682B4,0
216,67.5523,0.1008,0,All,#4682B4,0
216,71.0361,0.2213,0,All,#4682B4,0
216,71.5331,0.2494,0,All,#4682B4,0
216,72.971,0.3128,0,All,#4682B4,0
216,73.1353,0.3244,0,All,#4682B4,0
216,73.9747,0.3536,0,All,#4682B4,0
217,51.5144,-0.0011,0,All,#4682B4,0
217,52.692,0.0064,0,All,#4682B4,0
217,55.1393,0.0089,0,All,#4682B4,0
217,74.6034,0.8321,0,All,#4682B4,0
217,78.992,0.9656,0,All,#4682B4,0
218,57.3294,0.0294,0,All,#4682B4,0
218,57.7459,0.0507,0,All,#4682B4,0
218,69.7802,0.228,0,All,#4682B4,0
218,69.9035,0.2025,0,All,#4682B4,0
218,76.1046,0.4566,0,All,#4682B4,0
218,87.7128,0.8868,0,All,#4682B4,0
218,88.8124,0.9062,0,All,#4682B4,0
218,89.2259,0.9237,0,All,#4682B4,0
219,66.0737,0.081,0,All,#4682B4,0
219,66.3111,0.0856,0,All,#4682B4,0
219,67.0854,0.0903,0,All,#4682B4,0
219,70.5136,0.1171,0,All,#4682B4,0
219,70.7213,0.1503,0,All,#4682B4,0
219,70.8575,0.1444,0,All,#4682B4,0
219,71.2959,0.1446,0,All,#4682B4,0
220,52.7466,0.0098,0,All,#4682B4,0
220,55.3582,0.0036,0,All,#4682B4,0
220,63.2,0.0334,0,All,#4682B4,0
220,74.6778,0.3254,0,All,#4682B4,0
220,75.1024,0.3429,0,All,#4682B4,0
220,75.6336,0.3668,0,All,#4682B4,0
220,79.8263,0.6103,0,All,#4682B4,0
220,84.7837,0.8469,0,All,#4682B4,0
221,57.655,0.1162,0,All,#4682B4,0
221,60.6494,0.1484,0,All,#4682B4,0
221,72.2969,0.3524,0,All,#4682B4,0
221,77.8348,0.4896,0,All,#4682B4,0
221,79.2614,0.5049,0,All,#4682B4,0
221,79.6975,0.5586,0,All,#4682B4,0
221,81.2228,0.5694,0,All,#4682B4,0
222,65.7306,0.0137,0,All,#4682B4,0
222,65.8869,0.0024,0,All,#4682B4,0
222,67.5451,0.0021,0,All,#4682B4,0
222,72.4628,0.046,0,All,#4682B4,0
222,75.4395,0.1122,0,All,#4682B4,0
223,55.9761,0.0795,0,All,#4682B4,0
223,56.2767,0.1053,0,All,#4682B4,0
223,58.0328,0.1188,0,All,#4682B4,0
223,61.8794,0.1432,0,All,#4682B4,0
223,64.1738,0.1959,0,All,#4682B4,0
223,67.2673,0.2224,0,All,#4682B4,0
223,78.8227,0.4477,0,All,#4682B4,0
223,82.4839,0.5425,0,All,#4682B4,0
223,83.0526,0.5545,0,All,#4682B4,0
224,48.125,0.0545,0,All,#4682B4,0
224,48.7442,0.0566,0,All,#4682B4,0
224,50.4048,0.0435,0,All,#4682B4,0
224,50.4438,0.0593,0,All,#4682B4,0
224,61.0548,0.1095,0,All,#4682B4,0
224,62.2558,0.1175,0,All,#4682B4,0
224,65.4011,0.1252,0,All,#4682B4,0
224,65.6076,0.1196,0,All,#4682B4,0
225,56.0299,0.14,0,All,#4682B4,0
225,60.3057,0.1608,0,All,#4682B4,0
225,64.9418,0.2108,0,All,#4682B4,0
225,66.2033,0.2181,0,All,#4682B4,0
225,79.3123,0.365,0,All,#4682B4,0
225,81.829,0.3794,0,All,#4682B4,0
226,63.5357,0.2292,0,All,#4682B4,0
226,67.8313,0.4655,0,All,#4682B4,0
226,69.6522,0.5719,0,All,#4682B4,0
226,70.8871,0.6556,0,All,#4682B4,0
226,71.6593,0.6973,0,All,#4682B4,0
226,76.9118,0.9014,0,All,#4682B4,0
227,60.4243,0.1189,0,All,#4682B4,0
227,63.554,0.17,0,All,#4682B4,0
227,66.9376,0.2155,0,All,#4682B4,0
227,68.4005,0.2245,0,All,#4682B4,0
227,69.2026,0.2603,0,All,#4682B4,0
227,70.3581,0.2545,0,All,#4682B4,0
227,73.1985,0.307,0,All,#4682B4,0
227,78.6303,0.4299,0,All,#4682B4,0
228,64.1643,0.1606,0,All,#4682B4,0
228,64.2815,0.1607,0,All,#4682B4,0
228,66.9504,0.2122,0,All,#4682B4,0
228,70.1843,0.2687,0,All,#4682B4,0
228,70.7162,0.2684,0,All,#4682B4,0
228,72.57,0.3112,0,All,#4682B4,0
228,73.8515,0.3291,0,All,#4682B4,0
228,76.3551,0.3878,0,All,#4682B4,0
228,79.0618,0.4443,0,All,#4682B4,0
229,51.0041,0.0766,0,All,#4682B4,0
229,53.0182,0.1014,0,All,#4682B4,0
229,66.3022,0.292,0,All,#4682B4,0
229,69.7164,0.3764,0,All,#4682B4,0
229,75.8512,0.5328,0,All,#4682B4,0
229,79.4578,0.6401,0,All,#4682B4,0
229,82.2146,0.6893,0,All,#4682B4,0
229,84.3954,0.7265,0,All,#4682B4,0
229,86.0964,0.7764,0,All,#4682B4,0
230,57.7332,-0.0011,0,All,#4682B4,0
230,61.341,-0.0158,0,All,#4682B4,0
230,63.2895,0.0234,0,All,#4682B4,0
230,67.1587,0.0089,0,All,#4682B4,0
230,75.2641,0.0718,0,All,#4682B4,0
230,80.4879,0.2077,0,All,#4682B4,0
230,80.9473,0.2126,0,All,#4682B4,0
231,61.4869,0.0701,0,All,#4682B4,0
231,67.1382,0.1978,0,All,#4682B4,0
231,68.9535,0.244,0,All,#4682B4,0
231,70.0038,0.2713,0,All,#4682B4,0
231,74.682,0.4856,0,All,#4682B4,0
232,47.7798,0.0122,0,All,#4682B4,0
232,52.1743,0.0006,0,All,#4682B4,0
232,68.0771,0.1418,0,All,#4682B4,0
232,74.2169,0.4894,0,All,#4682B4,0
232,75.4769,0.5806,0,All,#4682B4,0
232,77.1431,0.689,0,All,#4682B4,0
232,80.9333,0.8803,0,All,#4682B4,0
233,58.4565,0.0798,0,All,#4682B4,0
233,59.3244,0.1014,0,All,#4682B4,0
233,62.2003,0.1722,0,All,#4682B4,0
233,67.1555,0.4231,0,All,#4682B4,0
233,67.1578,0.4129,0,All,#4682B4,0
233,70.0384,0.5979,0,All,#4682B4,0
233,74.1546,0.7945,0,All,#4682B4,0
234,63.9395,0.2992,0,All,#4682B4,0
234,64.048,0.3019,0,All,#4682B4,0
234,66.8904,0.4029,0,All,#4682B4,0
234,68.9808,0.4963,0,All,#4682B4,0
234,69.4378,0.5084,0,All,#4682B4,0
234,75.6,0.7544,0,All,#4682B4,0
234,79.453,0.8376,0,All,#4682B4,0
235,58.5221,0.1881,0,All,#4682B4,0
235,59.7892,0.2156,0,All,#4682B4,0
235,79.9354,0.7051,0,All,#4682B4,0
235,82.0058,0.7361,0,All,#4682B4,0
235,82.4556,0.7622,0,All,#4682B4,0
235,88.7606,0.8672,0,All,#4682B4,0
236,50.9631,-0.0057,0,All,#4682B4,0
236,56.0674,0.0259,0,All,#4682B4,0
236,58.7552,0.0291,0,All,#4682B4,0
236,61.2499,0.0489,0,All,#4682B4,0
236,75.5306,0.4001,0,All,#4682B4,0
236,79.7097,0.5996,0,All,#4682B4,0
236,81.8405,0.6858,0,All,#4682B4,0
236,84.0581,0.7616,0,All,#4682B4,0
236,86.2088,0.8195,0,All,#4682B4,0
237,58.3182,0.1763,0,All,#4682B4,0
237,59.2091,0.1983,0,All,#4682B4,0
237,68.8068,0.7442,0,All,#4682B4,0
237,70.2859,0.8027,0,All,#4682B4,0
237,70.7235,0.8314,0,All,#4682B4,0
237,78.3874,0.974,0,All,#4682B4,0
237,81.3909,0.9856,0,All,#4682B4,0
238,64.9471,0.051,0,All,#4682B4,0
238,65.1812,0.0483,0,All,#4682B4,0
238,68.3107,0.0718,0,All,#4682B4,0
238,69.095,0.0869,0,All,#4682B4,0
238,73.3688,0.1763,0,All,#4682B4,0
238,76.0714,0.2823,0,All,#4682B4,0
239,50.4914,0.0086,0,All,#4682B4,0
239,57.9808,0.0286,0,All,#4682B4,0
239,60.6555,0.0539,0,All,#4682B4,0
239,64.3887,0.0924,0,All,#4682B4,0
239,72.7635,0.2333,0,All,#4682B4,0
239,81.0658,0.5527,0,All,#4682B4,0
239,84.2756,0.6354,0,All,#4682B4,0
239,87.4112,0.7665,0,All,#4682B4,0
240,66.5041,0.2281,0,All,#4682B4,0
240,67.0706,0.2346,0,All,#4682B4,0
240,68.5329,0.2746,0,All,#4682B4,0
240,71.1761,0.3298,0,All,#4682B4,0
240,72.6332,0.3504,0,All,#4682B4,0
240,73.4202,0.3784,0,All,#4682B4,0
240,73.5794,0.3507,0,All,#4682B4,0
240,74.2205,0.3733,0,All,#4682B4,0
240,74.8811,0.3884,0,All,#4682B4,0
241,60.9197,0.2966,0,All,#4682B4,0
241,68.3357,0.5504,0,All,#4682B4,0
241,72.5799,0.6831,0,All,#4682B4,0
241,74.7712,0.7282,0,All,#4682B4,0
241,76.3243,0.7675,0,All,#4682B4,0
242,54.3482,0.0344,0,All,#4682B4,0
242,62.4144,0.0905,0,All,#4682B4,0
242,68.6718,0.2012,0,All,#4682B4,0
242,75.2203,0.3751,0,All,#4682B4,0
242,76.4338,0.4418,0,All,#4682B4,0
242,79.728,0.5608,0,All,#4682B4,0
242,81.5384,0.6118,0,All,#4682B4,0
242,84.2029,0.7082,0,All,#4682B4,0
242,84.6416,0.7187,0,All,#4682B4,0
243,65.9783,0.0865,0,All,#4682B4,0
243,66.403,0.0718,0,All,#4682B4,0
243,74.9804,0.1952,0,All,#4682B4,0
243,76.7754,0.2132,0,All,#4682B4,0
243,76.8918,0.2223,0,All,#4682B4,0
243,78.7185,0.2546,0,All,#4682B4,0
243,79.2566,0.2783,0,All,#4682B4,0
244,57.4767,0.0842,0,All,#4682B4,0
244,65.1314,0.1866,0,All,#4682B4,0
244,69.3276,0.2233,0,All,#4682B4,0
244,73.3767,0.3227,0,All,#4682B4,0
244,76.7811,0.3883,0,All,#4682B4,0
244,78.5695,0.4359,0,All,#4682B4,0
244,83.7497,0.577,0,All,#4682B4,0
245,51.9522,0.1321,0,All,#4682B4,0
245,57.3947,0.2108,0,All,#4682B4,0
245,62.6032,0.2869,0,All,#4682B4,0
245,65.0676,0.3436,0,All,#4682B4,0
245,80.7529,0.6778,0,All,#4682B4,0
245,82.0837,0.7287,0,All,#4682B4,0
246,67.9197,0.2138,0,All,#4682B4,0
246,68.6357,0.2417,0,All,#4682B4,0
246,68.6575,0.2436,0,All,#4682B4,0
246,74.8333,0.6141,0,All,#4682B4,0
246,77.0804,0.7475,0,All,#4682B4,0
247,57.3029,0.1257,0,All,#4682B4,0
247,60.6016,0.1582,0,All,#4682B4,0
247,61.0429,0.1551,0,All,#4682B4,0
247,67.376,0.2228,0,All,#4682B4,0
247,71.0875,0.2632,0,All,#4682B4,0
247,71.3359,0.2768,0,All,#4682B4,0
247,82.4916,0.4615,0,All,#4682B4,0
247,82.9898,0.4782,0,All,#4682B4,0
247,87.3955,0.5782,0,All,#4682B4,0
248,63.8791,0.1293,0,All,#4682B4,0
248,66.4256,0.1782,0,All,#4682B4,0
248,67.207,0.2049,0,All,#4682B4,0
248,67.932,0.2319,0,All,#4682B4,0
248,68.2034,0.228,0,All,#4682B4,0
248,74.5862,0.4646,0,All,#4682B4,0
248,76.2333,0.4972,0,All,#4682B4,0
248,76.4619,0.5221,0,All,#4682B4,0
249,53.6258,0.0792,0,All,#4682B4,0
249,65.5114,0.4979,0,All,#4682B4,0
249,69.4518,0.7052,0,All,#4682B4,0
249,73.9698,0.8737,0,All,#4682B4,0
249,74.247,0.8803,0,All,#4682B4,0
249,74.3243,0.8674,0,All,#4682B4,0
249,78.6096,0.954,0,All,#4682B4,0
249,81.5515,0.9805,0,All,#4682B4,0
249,83.2673,0.9794,0,All,#4682B4,0
250,63.8141,0.3663,0,All,#4682B4,0
250,64.5119,0.4255,0,All,#4682B4,0
250,67.2718,0.5771,0,All,#4682B4,0
250,67.5825,0.5691,0,All,#4682B4,0
250,67.8283,0.5933,0,All,#4682B4,0
250,69.0457,0.6614,0,All,#4682B4,0
250,73.1146,0.8306,0,All,#4682B4,0
250,75.3079,0.8952,0,All,#4682B4,0
250,75.4289,0.9094,0,All,#4682B4,0
